Вулиця;Кількість недобудов на вулиці;№ буд.;Рік;Кількість недобудов за рік;Матеріали;Рейтинг матеріалів;Кількість поверхів;Висота стелі;Стан
вул. Жилянська;2;116А;2018;2;керамблок,газоблок;2.60;8;2.77;Зданий
вул. Жилянська;2;118;2013;4;монолітно-каркасний,газоблок,утеплювач;3.40;32;3;Невдала будівля
вул. Жилянська;2;12;2004;0;газоблок,шлакоблок;2.40;20;3.04;Зданий
вул. Жилянська;2;120;1988;0;цегла;2.00;21;2.43;Зданий
вул. Жилянська;2;120-Б;1918;1;цегла;2.00;4;2.5;Невдала будівля
вул. Жилянська;2;120А;2012;2;вентильований фасад,утеплювач;1.60;20;2.77;Зданий
вул. Жилянська;2;120Б;1998;0;утеплювач,керамблок,вентильований фасад;2.80;22;3.19;Зданий
вул. Жилянська;2;122;1961;0;цегла сілікатна,шлакоблок;2.50;7;3.1;Зданий
вул. Жилянська;2;124;1966;0;керамблок,вентильований фасад;2.10;12;2.97;Зданий
вул. Жилянська;2;126;2013;4;шлакоблок,з/б панель;2.70;9;2.73;Зданий
вул. Жилянська;2;126А;2000;0;вентильований фасад,газоблок,монолітно-каркасний;3.60;5;2.64;Зданий
вул. Жилянська;2;128;2016;2;утеплювач,цегла,керамблок;3.90;14;2.99;Зданий
вул. Жилянська;2;13;2007;1;монолітно-каркасний;1.30;21;2.76;Зданий
вул. Жилянська;2;14;2004;0;керамблок,утеплювач;1.90;2;2.9;Зданий
вул. Жилянська;2;142;1979;0;цегла сілікатна;1.50;11;2.65;Зданий
вул. Жилянська;2;144;2007;1;керамблок,вентильований фасад;2.10;1;3.13;Зданий
вул. Жилянська;2;146;2018;2;газоблок;1.40;21;2.56;Зданий
вул. Жилянська;2;148;1996;0;монолітно-каркасний;1.30;17;2.67;Зданий
вул. Жилянська;2;14Б;1973;0;монолітно-каркасний,вентильований фасад;2.20;20;2.89;Зданий
вул. Жилянська;2;160;1990;0;к/б панель,шлакоблок;2.70;17;2.75;Зданий
вул. Жилянська;2;17;1973;0;монолітно-каркасний,цегла сілікатна;2.80;24;3.18;Зданий
вул. Жилянська;2;19;2005;2;газоблок;1.40;19;3.08;Зданий
вул. Жилянська;2;23;1966;0;шлакоблок,керамблок;2.20;23;3.07;Зданий
вул. Жилянська;2;23Б;1985;0;монолітно-каркасний,шлакоблок;2.30;12;2.96;Зданий
вул. Жилянська;2;24;1998;0;утеплювач,з/б панель,газоблок;3.80;20;2.46;Зданий
вул. Жилянська;2;25;1987;0;керамблок,шлакоблок;2.20;11;2.56;Зданий
вул. Жилянська;2;26;2007;1;цегла сілікатна,монолітно-каркасний;2.80;5;2.79;Зданий
вул. Жилянська;2;26А;2006;0;цегла;2.00;18;2.7;Зданий
вул. Жилянська;2;27;1980;0;з/б панель;1.70;7;2.41;Зданий
вул. Жилянська;2;28;1972;0;цегла сілікатна;1.50;19;2.89;Зданий
вул. Жилянська;2;29;2020;0;керамблок;1.20;19;3.01;Зданий
вул. Жилянська;2;30;1960;0;з/б панель,утеплювач;2.40;23;2.94;Зданий
вул. Жилянська;2;30А;1965;0;утеплювач,цегла;2.70;6;3.11;Зданий
вул. Жилянська;2;31;1975;0;к/б панель;1.70;1;2.41;Зданий
вул. Жилянська;2;32;2016;2;вентильований фасад,утеплювач,з/б панель;3.30;15;2.97;Зданий
вул. Жилянська;2;32А;1987;0;шлакоблок,цегла сілікатна;2.50;19;2.74;Зданий
вул. Жилянська;2;32В;1964;0;з/б панель,цегла сілікатна;3.20;21;2.69;Зданий
вул. Жилянська;2;34;2021;4;керамблок,утеплювач;1.90;21;3.11;Зданий
вул. Жилянська;2;35;2011;0;утеплювач,керамблок,цегла сілікатна;3.40;5;2.88;Зданий
вул. Жилянська;2;36;1969;0;газоблок,цегла сілікатна;2.90;24;2.96;Зданий
вул. Жилянська;2;37;1989;0;цегла сілікатна;1.50;18;2.83;Зданий
вул. Жилянська;2;38;2016;2;шлакоблок,монолітно-каркасний;2.30;13;2.81;Зданий
вул. Жилянська;2;39;1962;0;цегла,к/б панель;3.70;20;2.6;Зданий
вул. Жилянська;2;41;1982;0;к/б панель;1.70;8;2.63;Зданий
вул. Жилянська;2;41А;2004;0;газоблок;1.40;20;2.83;Зданий
вул. Жилянська;2;43;2019;0;утеплювач,з/б панель,газоблок;3.80;8;2.68;Зданий
вул. Жилянська;2;43Б;1966;0;утеплювач,керамблок,монолітно-каркасний;3.20;23;2.83;Зданий
вул. Жилянська;2;43В;2000;0;керамблок;1.20;19;3.17;Зданий
вул. Жилянська;2;45;1964;0;утеплювач,керамблок,газоблок;3.30;11;2.93;Зданий
вул. Жилянська;2;46;2006;0;шлакоблок,газоблок;2.40;15;2.57;Зданий
вул. Жилянська;2;47;1964;0;вентильований фасад,к/б панель,утеплювач;3.30;15;3.17;Зданий
вул. Жилянська;2;47Б;1970;0;утеплювач,к/б панель,вентильований фасад;3.30;10;3.04;Зданий
вул. Жилянська;2;47Д;2004;0;цегла сілікатна,цегла;3.50;23;2.46;Зданий
вул. Жилянська;2;48;1967;0;керамблок,цегла;3.20;8;3.08;Зданий
вул. Жилянська;2;49;1975;0;к/б панель;1.70;16;2.92;Зданий
вул. Жилянська;2;5;2015;2;монолітно-каркасний,вентильований фасад;2.20;11;3.06;Зданий
вул. Жилянська;2;50;1969;0;к/б панель,монолітно-каркасний;3.00;1;2.98;Зданий
вул. Жилянська;2;50А;2018;2;цегла,вентильований фасад;2.90;18;2.72;Зданий
вул. Жилянська;2;51;2011;0;вентильований фасад,к/б панель,цегла сілікатна;4.10;8;3.09;Зданий
вул. Жилянська;2;53;2003;1;шлакоблок;1.00;11;2.54;Зданий
вул. Жилянська;2;54;1963;0;монолітно-каркасний,вентильований фасад;2.20;14;2.44;Зданий
вул. Жилянська;2;55;2006;0;з/б панель,монолітно-каркасний;3.00;17;2.8;Зданий
вул. Жилянська;2;56;2009;1;газоблок,з/б панель;3.10;6;2.73;Зданий
вул. Жилянська;2;57;1961;0;керамблок,монолітно-каркасний;2.50;16;2.6;Зданий
вул. Жилянська;2;58;1988;0;к/б панель;1.70;19;2.75;Зданий
вул. Жилянська;2;58Б;2021;4;з/б панель;1.70;5;2.61;Зданий
вул. Жилянська;2;58В;1962;0;к/б панель;1.70;12;3.05;Зданий
вул. Жилянська;2;59;1997;0;вентильований фасад,керамблок;2.10;16;2.7;Зданий
вул. Жилянська;2;5Б;1992;0;монолітно-каркасний;1.30;21;2.45;Зданий
вул. Жилянська;2;60;1990;0;утеплювач,цегла;2.70;9;2.84;Зданий
вул. Жилянська;2;62;1992;0;з/б панель,шлакоблок;2.70;24;2.89;Зданий
вул. Жилянська;2;66;1978;0;вентильований фасад,з/б панель,к/б панель;4.30;15;2.56;Зданий
вул. Жилянська;2;68;1978;0;к/б панель,утеплювач;2.40;6;2.99;Зданий
вул. Жилянська;2;69;2004;0;утеплювач,шлакоблок,газоблок;3.10;9;2.51;Зданий
вул. Жилянська;2;7;1992;0;газоблок;1.40;9;2.79;Зданий
вул. Жилянська;2;71;2008;1;к/б панель;1.70;3;2.69;Зданий
вул. Жилянська;2;72;1974;0;з/б панель;1.70;12;2.77;Зданий
вул. Жилянська;2;72А;1965;0;утеплювач,цегла сілікатна;2.20;13;3.08;Зданий
вул. Жилянська;2;74;1986;0;газоблок,вентильований фасад;2.30;17;2.63;Зданий
вул. Жилянська;2;75;1994;0;керамблок;1.20;17;2.4;Зданий
вул. Жилянська;2;76;1973;0;к/б панель,шлакоблок;2.70;14;3.18;Зданий
вул. Жилянська;2;7А;2000;0;вентильований фасад,утеплювач;1.60;6;2.57;Зданий
вул. Жилянська;2;7Б;2021;4;з/б панель;1.70;9;3.14;Зданий
вул. Жилянська;2;7В;2009;1;керамблок,вентильований фасад;2.10;20;3.05;Зданий
вул. Жилянська;2;82;1963;0;газоблок,керамблок;2.60;16;2.5;Зданий
вул. Жилянська;2;83;1983;1;цегла;2.00;4;2.76;Зданий
вул. Жилянська;2;84;2014;5;вентильований фасад,цегла;2.90;8;3.02;Зданий
вул. Жилянська;2;87;2012;2;газоблок,к/б панель;3.10;17;3.12;Зданий
вул. Жилянська;2;88;1961;0;цегла;2.00;16;2.76;Зданий
вул. Жилянська;2;9;1962;0;цегла;2.00;19;2.61;Зданий
вул. Жилянська;2;92;1998;0;газоблок;1.40;4;3.02;Зданий
вул. Жилянська;2;94А;2002;0;вентильований фасад,утеплювач,керамблок;2.80;11;2.76;Зданий
вул. Жилянська;2;94Б;1991;0;газоблок;1.40;9;2.72;Зданий
вул. Жилянська;2;96;1967;0;шлакоблок;1.00;14;2.75;Зданий
вул. Жилянська;2;97А;1963;0;вентильований фасад,цегла;2.90;2;2.5;Зданий
вул. Жилянська;2;99;1965;0;шлакоблок;1.00;1;2.59;Зданий
вул. Жилянська;2;9В;1991;0;цегла,монолітно-каркасний;3.30;7;3.05;Зданий
вул. Соляна;1;25;2011;0;вентильований фасад,утеплювач,шлакоблок;2.60;16;2.96;Зданий
вул. Соляна;1;27;1979;0;монолітно-каркасний;1.30;21;2.68;Зданий
вул. Соляна;1;55;1995;0;газоблок;1.40;9;2.96;Зданий
вул. Соляна;1;57;1993;0;з/б панель;1.70;17;2.96;Зданий
